legal_name,display_name,party_nature,party_type,country,domicile_state,status,brand_origin,is_listed,kyc_risk_rating,pan,gstin,cin,lei,line1,line2,city,state,pincode
Himalaya Capital 1105,Himalaya Capital 1105,trust,spv,IN,Uttar Pradesh,active,binarybonds,false,low,HLPEF1105C,09HLPEF1105C5Z7,U64201MH2024PTC100105,3298AHOX000000000105,"205, Himalaya Marg",Noida,Noida,Uttar Pradesh,400105
Deccan Securities 1106,Deccan Securities 1106,organization,spv,IN,Gujarat,active,binarybonds,false,low,AGPGE1106J,24AGPGE1106J6Z8,U64201MH2024PTC100106,3298AHOX000000000106,"206, Deccan Marg",Ahmedabad,Ahmedabad,Gujarat,400106
Yamuna Ventures 1107,Yamuna Ventures 1107,trust,issuer,IN,Uttar Pradesh,active,binarybonds,false,low,GJPDJ1107H,09GJPDJ1107H7Z9,U64201MH2024PTC100107,3298AHOX000000000107,"207, Yamuna Marg",Noida,Noida,Uttar Pradesh,400107
Kaveri Logistics 1108,Kaveri Logistics 1108,spv,investor,IN,Gujarat,active,shared,false,high,HEPEJ1108D,24HEPEJ1108D8Z1,U64201MH2024PTC100108,3298AHOX000000000108,"208, Kaveri Marg",Ahmedabad,Ahmedabad,Gujarat,400108
Maruti Housing 1109,Maruti Housing 1109,trust,investor,IN,Tamil Nadu,active,binarycapital,false,low,ABPJE1109H,33ABPJE1109H9Z2,U64201MH2024PTC100109,3298AHOX000000000109,"209, Maruti Marg",Chennai,Chennai,Tamil Nadu,400109
Nilgiri Enterprises 1110,Nilgiri Enterprises 1110,spv,issuer,IN,Telangana,active,binarycapital,true,high,CDPGD1110G,36CDPGD1110G0Z3,U64201MH2024PTC100110,3298AHOX000000000110,"210, Nilgiri Marg",Hyderabad,Hyderabad,Telangana,400110
Yamuna Technologies 1111,Yamuna Technologies 1111,organization,issuer,IN,Karnataka,active,binarybonds,false,high,AFPHG1111L,29AFPHG1111L1Z4,U64201MH2024PTC100111,3298AHOX000000000111,"211, Yamuna Marg",Bengaluru,Bengaluru,Karnataka,400111
Aravalli Hotels 1112,Aravalli Hotels 1112,organization,spv,IN,Rajasthan,onboarding,shared,false,low,FCPFB1112F,08FCPFB1112F2Z5,U64201MH2024PTC100112,3298AHOX000000000112,"212, Aravalli Marg",Jaipur,Jaipur,Rajasthan,400112
Chola Ventures 1113,Chola Ventures 1113,organization,arranger,IN,West Bengal,active,shared,false,medium,HEPHF1113E,19HEPHF1113E3Z6,U64201MH2024PTC100113,3298AHOX000000000113,"213, Chola Marg",Kolkata,Kolkata,West Bengal,400113
Carnatic Securities 1114,Carnatic Securities 1114,organization,investor,IN,Gujarat,onboarding,binarybonds,false,high,DBPAL1114F,24DBPAL1114F4Z7,U64201MH2024PTC100114,3298AHOX000000000114,"214, Carnatic Marg",Ahmedabad,Ahmedabad,Gujarat,400114
Garuda Power 1115,Garuda Power 1115,not_a_real_nature,issuer,IN,West Bengal,active,shared,true,high,LBPJH1115B,19LBPJH1115B5Z8,U64201MH2024PTC100115,3298AHOX000000000115,"215, Garuda Marg",Kolkata,Kolkata,West Bengal,400115
Vedanta Capital 1116,Vedanta Capital 1116,trust,arranger,IN,Telangana,active,shared,false,medium,FHPJE1116C,36FHPJE1116C6Z9,U64201MH2024PTC100116,3298AHOX000000000116,"216, Vedanta Marg",Hyderabad,Hyderabad,Telangana,400116
Nalanda Holdings 1117,Nalanda Holdings 1117,trust,intermediary,IN,Rajasthan,active,binarycapital,false,low,DBPJB1117C,08DBPJB1117C7Z1,U64201MH2024PTC100117,3298AHOX000000000117,"217, Nalanda Marg",Jaipur,Jaipur,Rajasthan,400117
Nilgiri Technologies 1118,Nilgiri Technologies 1118,spv,intermediary,IN,Telangana,active,binarybonds,false,high,DJPLE1118B,36DJPLE1118B8Z2,U64201MH2024PTC100118,3298AHOX000000000118,"218, Nilgiri Marg",Hyderabad,Hyderabad,Telangana,400118
Kaveri Power 1119,Kaveri Power 1119,organization,arranger,IN,Maharashtra,active,shared,false,low,GGPFJ1119H,27GGPFJ1119H9Z3,U64201MH2024PTC100119,3298AHOX000000000119,"219, Kaveri Marg",Mumbai,Mumbai,Maharashtra,400119
Nilgiri Group 1120,Nilgiri Group 1120,trust,investor,IN,Gujarat,active,shared,false,low,BAPGH1120J,24BAPGH1120J0Z4,U64201MH2024PTC100120,3298AHOX000000000120,"220, Nilgiri Marg",Ahmedabad,Ahmedabad,Gujarat,400120
Nalanda Technologies 1121,Nalanda Technologies 1121,trust,arranger,IN,Delhi,active,binarycapital,false,low,JBPFC1121E,07JBPFC1121E1Z5,U64201MH2024PTC100121,3298AHOX000000000121,"221, Nalanda Marg",New Delhi,New Delhi,Delhi,400121
Coromandel Hotels 1122,Coromandel Hotels 1122,organization,intermediary,IN,Karnataka,active,shared,false,medium,BAPLF1122L,29BAPLF1122L2Z6,U64201MH2024PTC100122,3298AHOX000000000122,"222, Coromandel Marg",Bengaluru,Bengaluru,Karnataka,400122
Aravalli Logistics 1123,Aravalli Logistics 1123,organization,investor,IN,Rajasthan,active,binarycapital,false,low,AJPFE1123C,08AJPFE1123C3Z7,U64201MH2024PTC100123,3298AHOX000000000123,"223, Aravalli Marg",Jaipur,Jaipur,Rajasthan,400123
Narmada Group 1124,Narmada Group 1124,spv,spv,IN,Tamil Nadu,active,shared,false,low,LHPBC1124D,33LHPBC1124D4Z8,U64201MH2024PTC100124,3298AHOX000000000124,"224, Narmada Marg",Chennai,Chennai,Tamil Nadu,400124
Sahyadri Enterprises 1125,Sahyadri Enterprises 1125,spv,issuer,IN,Maharashtra,active,binarycapital,true,medium,GFPDB1125F,27GFPDB1125F5Z9,U64201MH2024PTC100125,3298AHOX000000000125,"225, Sahyadri Marg",Mumbai,Mumbai,Maharashtra,400125
Konark Realty 1126,Konark Realty 1126,trust,investor,IN,Telangana,active,shared,false,medium,GJPCD1126C,36GJPCD1126C6Z1,U64201MH2024PTC100126,3298AHOX000000000126,"226, Konark Marg",Hyderabad,Hyderabad,Telangana,400126
Kaveri Developers 1127,Kaveri Developers 1127,organization,investor,IN,Gujarat,active,binarycapital,false,medium,GBPAA1127L,24GBPAA1127L7Z2,U64201MH2024PTC100127,3298AHOX000000000127,"227, Kaveri Marg",Ahmedabad,Ahmedabad,Gujarat,400127
Chola Motors 1128,Chola Motors 1128,spv,intermediary,IN,Uttar Pradesh,active,shared,false,low,AGPCC1128L,09AGPCC1128L8Z3,U64201MH2024PTC100128,3298AHOX000000000128,"228, Chola Marg",Noida,Noida,Uttar Pradesh,400128
Vedanta Housing 1129,Vedanta Housing 1129,trust,issuer,IN,West Bengal,active,binarycapital,false,low,ADPFL1129H,19ADPFL1129H9Z4,U64201MH2024PTC100129,3298AHOX000000000129,"229, Vedanta Marg",Kolkata,Kolkata,West Bengal,400129
Nilgiri Enterprises 1130,Nilgiri Enterprises 1130,organization,arranger,IN,Tamil Nadu,active,binarycapital,false,high,HAPBJ1130D,33HAPBJ1130D0Z5,U64201MH2024PTC100130,3298AHOX000000000130,"230, Nilgiri Marg",Chennai,Chennai,Tamil Nadu,400130
Bharat Steels 1131,Bharat Steels 1131,organization,issuer,IN,West Bengal,active,binarycapital,false,high,EEPDF1131L,19EEPDF1131L1Z6,U64201MH2024PTC100131,3298AHOX000000000131,"231, Bharat Marg",Kolkata,Kolkata,West Bengal,400131
Vedanta Enterprises 1132,Vedanta Enterprises 1132,spv,intermediary,IN,Rajasthan,onboarding,binarycapital,false,medium,BEPFF1132A,08BEPFF1132A2Z7,U64201MH2024PTC100132,3298AHOX000000000132,"232, Vedanta Marg",Jaipur,Jaipur,Rajasthan,400132
Malabar Enterprises 1133,Malabar Enterprises 1133,trust,intermediary,IN,West Bengal,active,binarycapital,false,low,ALPJF1133J,19ALPJF1133J3Z8,U64201MH2024PTC100133,3298AHOX000000000133,"233, Malabar Marg",Kolkata,Kolkata,West Bengal,400133
Kaveri Power 1134,Kaveri Power 1134,organization,spv,IN,Karnataka,active,binarycapital,false,medium,GFPHC1134L,29GFPHC1134L4Z9,U64201MH2024PTC100134,3298AHOX000000000134,"234, Kaveri Marg",Bengaluru,Bengaluru,Karnataka,400134
Himalaya Infra 1135,Himalaya Infra 1135,trust,intermediary,IN,Karnataka,active,binarybonds,false,low,BEPLJ1135E,29BEPLJ1135E5Z1,U64201MH2024PTC100135,3298AHOX000000000135,"235, Himalaya Marg",Bengaluru,Bengaluru,Karnataka,400135
Chola Motors 1136,Chola Motors 1136,organization,arranger,IN,Gujarat,active,shared,true,low,DLPFA1136G,24DLPFA1136G6Z2,U64201MH2024PTC100136,3298AHOX000000000136,"236, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,400136
Sahyadri Logistics 1137,Sahyadri Logistics 1137,spv,issuer,IN,West Bengal,active,binarycapital,false,low,GCPBA1137L,19GCPBA1137L7Z3,U64201MH2024PTC100137,3298AHOX000000000137,"237, Sahyadri Marg",Kolkata,Kolkata,West Bengal,400137
Bharat Ventures 1138,Bharat Ventures 1138,organization,investor,IN,West Bengal,active,binarycapital,false,low,FCPGC1138C,19FCPGC1138C8Z4,U64201MH2024PTC100138,3298AHOX000000000138,"238, Bharat Marg",Kolkata,Kolkata,West Bengal,400138
Bharat Renewables 1139,Bharat Renewables 1139,trust,issuer,IN,Tamil Nadu,onboarding,binarycapital,false,medium,BFPEE1139B,33BFPEE1139B9Z5,U64201MH2024PTC100139,3298AHOX000000000139,"239, Bharat Marg",Chennai,Chennai,Tamil Nadu,400139
Vedanta Renewables 1140,Vedanta Renewables 1140,organization,arranger,IN,Tamil Nadu,active,binarybonds,false,medium,JLPJD1140H,33JLPJD1140H0Z6,U64201MH2024PTC100140,3298AHOX000000000140,"240, Vedanta Marg",Chennai,Chennai,Tamil Nadu,400140
Deccan Finvest 1141,Deccan Finvest 1141,organization,issuer,IN,West Bengal,active,binarybonds,true,medium,FAPFH1141H,19FAPFH1141H1Z7,U64201MH2024PTC100141,3298AHOX000000000141,"241, Deccan Marg",Kolkata,Kolkata,West Bengal,400141
Bharat Hotels 1142,Bharat Hotels 1142,organization,arranger,IN,Rajasthan,active,binarycapital,false,medium,AHPDL1142D,08AHPDL1142D2Z8,U64201MH2024PTC100142,3298AHOX000000000142,"242, Bharat Marg",Jaipur,Jaipur,Rajasthan,400142
Pallava Hotels 1143,Pallava Hotels 1143,organization,spv,IN,West Bengal,active,binarybonds,true,medium,HBPFA1143J,19HBPFA1143J3Z9,U64201MH2024PTC100143,3298AHOX000000000143,"243, Pallava Marg",Kolkata,Kolkata,West Bengal,400143
Garuda Technologies 1144,Garuda Technologies 1144,trust,investor,IN,Uttar Pradesh,active,binarybonds,true,low,JCPDE1144H,09JCPDE1144H4Z1,U64201MH2024PTC100144,3298AHOX000000000144,"244, Garuda Marg",Noida,Noida,Uttar Pradesh,400144
Garuda Logistics 1145,Garuda Logistics 1145,trust,investor,IN,Gujarat,active,shared,false,high,GHPAE1145L,24GHPAE1145L5Z2,U64201MH2024PTC100145,3298AHOX000000000145,"245, Garuda Marg",Ahmedabad,Ahmedabad,Gujarat,400145
Kaveri Power 1146,Kaveri Power 1146,spv,investor,IN,Karnataka,active,binarycapital,true,medium,BLPFF1146J,29BLPFF1146J6Z3,U64201MH2024PTC100146,3298AHOX000000000146,"246, Kaveri Marg",Bengaluru,Bengaluru,Karnataka,400146
Garuda Finance 1147,Garuda Finance 1147,trust,spv,IN,Uttar Pradesh,active,binarybonds,false,medium,BFPLE1147A,09BFPLE1147A7Z4,U64201MH2024PTC100147,3298AHOX000000000147,"247, Garuda Marg",Noida,Noida,Uttar Pradesh,400147
Coromandel Cements 1148,Coromandel Cements 1148,trust,investor,IN,Maharashtra,active,shared,false,medium,BAPFC1148F,27BAPFC1148F8Z5,U64201MH2024PTC100148,3298AHOX000000000148,"248, Coromandel Marg",Mumbai,Mumbai,Maharashtra,400148
Godavari Renewables 1149,Godavari Renewables 1149,organization,investor,IN,West Bengal,active,binarycapital,true,high,HLPBE1149F,19HLPBE1149F9Z6,U64201MH2024PTC100149,3298AHOX000000000149,"249, Godavari Marg",Kolkata,Kolkata,West Bengal,400149
Nilgiri Chemicals 1150,Nilgiri Chemicals 1150,organization,investor,IN,Tamil Nadu,active,shared,false,medium,DBPEA1150D,33DBPEA1150D0Z7,U64201MH2024PTC100150,3298AHOX000000000150,"250, Nilgiri Marg",Chennai,Chennai,Tamil Nadu,400150
Aravalli Power 1151,Aravalli Power 1151,spv,arranger,IN,Maharashtra,active,binarybonds,false,low,ABPHC1151D,27ABPHC1151D1Z8,U64201MH2024PTC100151,3298AHOX000000000151,"251, Aravalli Marg",Mumbai,Mumbai,Maharashtra,400151
Deccan Steels 1152,Deccan Steels 1152,spv,intermediary,IN,Karnataka,active,binarybonds,false,medium,GCPGF1152G,29GCPGF1152G2Z9,U64201MH2024PTC100152,3298AHOX000000000152,"252, Deccan Marg",Bengaluru,Bengaluru,Karnataka,400152
Garuda Developers 1153,Garuda Developers 1153,organization,issuer,IN,Delhi,active,binarycapital,false,low,HFPEC1153C,07HFPEC1153C3Z1,U64201MH2024PTC100153,3298AHOX000000000153,"253, Garuda Marg",New Delhi,New Delhi,Delhi,400153
Vedanta Realty 1154,Vedanta Realty 1154,trust,intermediary,IN,West Bengal,active,shared,false,low,BJPJC1154L,19BJPJC1154L4Z2,U64201MH2024PTC100154,3298AHOX000000000154,"254, Vedanta Marg",Kolkata,Kolkata,West Bengal,400154
Nilgiri Enterprises 1155,Nilgiri Enterprises 1155,organization,investor,IN,Uttar Pradesh,onboarding,binarycapital,true,low,ALPGD1155C,09ALPGD1155C5Z3,U64201MH2024PTC100155,3298AHOX000000000155,"255, Nilgiri Marg",Noida,Noida,Uttar Pradesh,400155
Coromandel Holdings 1156,Coromandel Holdings 1156,organization,issuer,IN,Karnataka,onboarding,shared,false,medium,FHPFC1156E,29FHPFC1156E6Z4,U64201MH2024PTC100156,3298AHOX000000000156,"256, Coromandel Marg",Bengaluru,Bengaluru,Karnataka,400156
Vedanta Enterprises 1157,Vedanta Enterprises 1157,spv,intermediary,IN,Maharashtra,active,binarybonds,true,medium,EAPCJ1157L,27EAPCJ1157L7Z5,U64201MH2024PTC100157,3298AHOX000000000157,"257, Vedanta Marg",Mumbai,Mumbai,Maharashtra,400157
Maruti Ventures 1158,Maruti Ventures 1158,trust,investor,IN,Rajasthan,onboarding,shared,true,low,GGPAC1158C,08GGPAC1158C8Z6,U64201MH2024PTC100158,3298AHOX000000000158,"258, Maruti Marg",Jaipur,Jaipur,Rajasthan,400158
Narmada Finance 1159,Narmada Finance 1159,organization,arranger,IN,Delhi,active,binarybonds,false,low,GBPLF1159G,07GBPLF1159G9Z7,U64201MH2024PTC100159,3298AHOX000000000159,"259, Narmada Marg",New Delhi,New Delhi,Delhi,400159
Sahyadri Hotels 1160,Sahyadri Hotels 1160,trust,spv,IN,Telangana,active,binarybonds,false,medium,BHPCD1160L,36BHPCD1160L0Z8,U64201MH2024PTC100160,3298AHOX000000000160,"260, Sahyadri Marg",Hyderabad,Hyderabad,Telangana,400160
Pallava Enterprises 1161,Pallava Enterprises 1161,spv,intermediary,IN,Delhi,active,binarycapital,false,medium,FDPDF1161H,07FDPDF1161H1Z9,U64201MH2024PTC100161,3298AHOX000000000161,"261, Pallava Marg",New Delhi,New Delhi,Delhi,400161
Garuda Enterprises 1162,Garuda Enterprises 1162,trust,intermediary,IN,Uttar Pradesh,active,binarybonds,false,high,ELPEH1162E,09ELPEH1162E2Z1,U64201MH2024PTC100162,3298AHOX000000000162,"262, Garuda Marg",Noida,Noida,Uttar Pradesh,400162
Nilgiri Capital 1163,Nilgiri Capital 1163,trust,arranger,IN,Maharashtra,active,binarycapital,false,medium,CAPGG1163B,27CAPGG1163B3Z2,U64201MH2024PTC100163,3298AHOX000000000163,"263, Nilgiri Marg",Mumbai,Mumbai,Maharashtra,400163
Deccan Finvest 1164,Deccan Finvest 1164,organization,intermediary,IN,Maharashtra,active,shared,false,high,INVALIDPAN,27AEPCG1164H4Z3,U64201MH2024PTC100164,3298AHOX000000000164,"264, Deccan Marg",Mumbai,Mumbai,Maharashtra,400164
Deccan Logistics 1165,Deccan Logistics 1165,spv,investor,IN,Tamil Nadu,active,binarybonds,false,high,EBPLH1165F,33EBPLH1165F5Z4,U64201MH2024PTC100165,3298AHOX000000000165,"265, Deccan Marg",Chennai,Chennai,Tamil Nadu,400165
Sahyadri Steels 1166,Sahyadri Steels 1166,spv,spv,IN,Rajasthan,active,shared,false,medium,CFPLJ1166D,08CFPLJ1166D6Z5,U64201MH2024PTC100166,3298AHOX000000000166,"266, Sahyadri Marg",Jaipur,Jaipur,Rajasthan,400166
Nilgiri Finance 1167,Nilgiri Finance 1167,spv,investor,IN,Gujarat,active,binarycapital,true,high,GLPLE1167F,24GLPLE1167F7Z6,U64201MH2024PTC100167,3298AHOX000000000167,"267, Nilgiri Marg",Ahmedabad,Ahmedabad,Gujarat,400167
Garuda Chemicals 1168,Garuda Chemicals 1168,spv,intermediary,IN,Haryana,onboarding,binarybonds,false,high,CGPLC1168F,06CGPLC1168F8Z7,U64201MH2024PTC100168,3298AHOX000000000168,"268, Garuda Marg",Gurugram,Gurugram,Haryana,400168
Nilgiri Enterprises 1169,Nilgiri Enterprises 1169,spv,spv,IN,Telangana,active,shared,true,medium,LBPCF1169L,36LBPCF1169L9Z8,U64201MH2024PTC100169,3298AHOX000000000169,"269, Nilgiri Marg",Hyderabad,Hyderabad,Telangana,400169
Godavari Technologies 1170,Godavari Technologies 1170,spv,spv,IN,Tamil Nadu,active,binarybonds,false,high,EJPJA1170D,33EJPJA1170D0Z9,U64201MH2024PTC100170,3298AHOX000000000170,"270, Godavari Marg",Chennai,Chennai,Tamil Nadu,400170
Godavari Capital 1171,Godavari Capital 1171,spv,spv,IN,Rajasthan,active,binarycapital,true,high,CGPLD1171G,08CGPLD1171G1Z1,U64201MH2024PTC100171,3298AHOX000000000171,"271, Godavari Marg",Jaipur,Jaipur,Rajasthan,400171
Coromandel Finvest 1172,Coromandel Finvest 1172,trust,arranger,IN,Telangana,active,binarybonds,true,low,GGPHH1172G,36GGPHH1172G2Z2,U64201MH2024PTC100172,3298AHOX000000000172,"272, Coromandel Marg",Hyderabad,Hyderabad,Telangana,400172
Godavari Securities 1173,Godavari Securities 1173,organization,arranger,IN,Uttar Pradesh,onboarding,shared,false,low,ABPDD1173C,09ABPDD1173C3Z3,U64201MH2024PTC100173,3298AHOX000000000173,"273, Godavari Marg",Noida,Noida,Uttar Pradesh,400173
Sahyadri Enterprises 1174,Sahyadri Enterprises 1174,trust,investor,IN,Maharashtra,active,binarybonds,true,high,LCPDD1174J,27LCPDD1174J4Z4,U64201MH2024PTC100174,3298AHOX000000000174,"274, Sahyadri Marg",Mumbai,Mumbai,Maharashtra,400174
Narmada Capital 1175,Narmada Capital 1175,spv,spv,IN,Uttar Pradesh,onboarding,binarybonds,false,medium,AGPDE1175A,09AGPDE1175A5Z5,U64201MH2024PTC100175,3298AHOX000000000175,"275, Narmada Marg",Noida,Noida,Uttar Pradesh,400175
Carnatic Logistics 1176,Carnatic Logistics 1176,spv,intermediary,IN,Maharashtra,active,binarybonds,true,medium,GFPGG1176D,27GFPGG1176D6Z6,U64201MH2024PTC100176,3298AHOX000000000176,"276, Carnatic Marg",Mumbai,Mumbai,Maharashtra,400176
Yamuna Capital 1177,Yamuna Capital 1177,spv,issuer,IN,Haryana,active,binarycapital,false,high,FBPAF1177G,06FBPAF1177G7Z7,U64201MH2024PTC100177,3298AHOX000000000177,"277, Yamuna Marg",Gurugram,Gurugram,Haryana,400177
Chola Industries 1178,Chola Industries 1178,spv,arranger,IN,Tamil Nadu,onboarding,shared,false,medium,DEPHD1178B,33DEPHD1178B8Z8,U64201MH2024PTC100178,3298AHOX000000000178,"278, Chola Marg",Chennai,Chennai,Tamil Nadu,400178
Narmada Realty 1179,Narmada Realty 1179,spv,arranger,IN,Tamil Nadu,onboarding,shared,false,medium,CGPHA1179J,33CGPHA1179J9Z9,U64201MH2024PTC100179,3298AHOX000000000179,"279, Narmada Marg",Chennai,Chennai,Tamil Nadu,400179
Bharat Motors 1180,Bharat Motors 1180,spv,issuer,IN,Tamil Nadu,active,binarycapital,false,medium,DEPFB1180J,33DEPFB1180J0Z1,U64201MH2024PTC100180,3298AHOX000000000180,"280, Bharat Marg",Chennai,Chennai,Tamil Nadu,400180
Maruti Group 1181,Maruti Group 1181,trust,arranger,IN,Uttar Pradesh,active,binarycapital,false,high,DAPDD1181D,09DAPDD1181D1Z2,U64201MH2024PTC100181,3298AHOX000000000181,"281, Maruti Marg",Noida,Noida,Uttar Pradesh,400181
Nilgiri Logistics 1182,Nilgiri Logistics 1182,spv,spv,IN,Gujarat,active,binarycapital,false,high,HAPFD1182B,24HAPFD1182B2Z3,U64201MH2024PTC100182,3298AHOX000000000182,"282, Nilgiri Marg",Ahmedabad,Ahmedabad,Gujarat,400182
Maruti Cements 1183,Maruti Cements 1183,spv,arranger,IN,Rajasthan,active,binarycapital,false,medium,FFPLC1183J,08FFPLC1183J3Z4,U64201MH2024PTC100183,3298AHOX000000000183,"283, Maruti Marg",Jaipur,Jaipur,Rajasthan,400183
Maruti Enterprises 1184,Maruti Enterprises 1184,organization,issuer,IN,West Bengal,active,shared,true,high,BCPEF1184D,19BCPEF1184D4Z5,U64201MH2024PTC100184,3298AHOX000000000184,"284, Maruti Marg",Kolkata,Kolkata,West Bengal,400184
Yamuna Hotels 1185,Yamuna Hotels 1185,trust,investor,IN,Maharashtra,active,binarycapital,true,high,FAPBF1185F,27FAPBF1185F5Z6,U64201MH2024PTC100185,3298AHOX000000000185,"285, Yamuna Marg",Mumbai,Mumbai,Maharashtra,400185
Chola Holdings 1186,Chola Holdings 1186,spv,intermediary,IN,Gujarat,active,binarybonds,false,high,HFPJA1186B,24HFPJA1186B6Z7,U64201MH2024PTC100186,3298AHOX000000000186,"286, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,400186
Konark Capital 1187,Konark Capital 1187,organization,investor,IN,Telangana,active,binarybonds,true,high,FEPLB1187F,36FEPLB1187F7Z8,U64201MH2024PTC100187,3298AHOX000000000187,"287, Konark Marg",Hyderabad,Hyderabad,Telangana,400187
Nalanda Motors 1188,Nalanda Motors 1188,organization,spv,IN,Rajasthan,active,binarybonds,false,low,CBPFG1188G,08CBPFG1188G8Z9,U64201MH2024PTC100188,3298AHOX000000000188,"288, Nalanda Marg",Jaipur,Jaipur,Rajasthan,400188
Godavari Renewables 1189,Godavari Renewables 1189,spv,investor,IN,Karnataka,onboarding,shared,false,high,EDPBF1189G,29EDPBF1189G9Z1,U64201MH2024PTC100189,3298AHOX000000000189,"289, Godavari Marg",Bengaluru,Bengaluru,Karnataka,400189
Pallava Renewables 1190,Pallava Renewables 1190,spv,investor,IN,Uttar Pradesh,active,shared,false,low,HJPAE1190E,09HJPAE1190E0Z2,U64201MH2024PTC100190,3298AHOX000000000190,"290, Pallava Marg",Noida,Noida,Uttar Pradesh,400190
Kaveri Capital 1191,Kaveri Capital 1191,trust,issuer,IN,West Bengal,active,shared,false,high,JHPDJ1191H,19JHPDJ1191H1Z3,U64201MH2024PTC100191,3298AHOX000000000191,"291, Kaveri Marg",Kolkata,Kolkata,West Bengal,400191
Himalaya Enterprises 1192,Himalaya Enterprises 1192,organization,arranger,IN,Haryana,active,binarycapital,false,low,DCPAF1192A,06DCPAF1192A2Z4,U64201MH2024PTC100192,3298AHOX000000000192,"292, Himalaya Marg",Gurugram,Gurugram,Haryana,400192
Narmada Developers 1193,Narmada Developers 1193,spv,issuer,IN,West Bengal,active,binarybonds,true,high,DBPHL1193E,19DBPHL1193E3Z5,U64201MH2024PTC100193,3298AHOX000000000193,"293, Narmada Marg",Kolkata,Kolkata,West Bengal,400193
Bharat Enterprises 1194,Bharat Enterprises 1194,organization,spv,IN,Telangana,active,binarycapital,false,medium,DCPJA1194J,36DCPJA1194J4Z6,U64201MH2024PTC100194,3298AHOX000000000194,"294, Bharat Marg",Hyderabad,Hyderabad,Telangana,400194
Kaveri Holdings 1195,Kaveri Holdings 1195,spv,issuer,IN,Gujarat,active,binarycapital,false,medium,JLPAF1195F,24JLPAF1195F5Z7,U64201MH2024PTC100195,3298AHOX000000000195,"295, Kaveri Marg",Ahmedabad,Ahmedabad,Gujarat,400195
Malabar Capital 1196,Malabar Capital 1196,organization,spv,IN,West Bengal,active,binarycapital,true,medium,BFPHL1196G,19BFPHL1196G6Z8,U64201MH2024PTC100196,3298AHOX000000000196,"296, Malabar Marg",Kolkata,Kolkata,West Bengal,400196
Rajwada Housing 1197,Rajwada Housing 1197,trust,arranger,IN,West Bengal,active,shared,false,high,GJPBC1197D,19GJPBC1197D7Z9,U64201MH2024PTC100197,3298AHOX000000000197,"297, Rajwada Marg",Kolkata,Kolkata,West Bengal,400197
